sentiment_category,gmap_id,user_name,text,spam_label,business_name,user_id,time,rating,vader_score,vader_category
positive,0x80952f47ea99cdb7:0x70ce8cb4bca15750,Dion Luis,Great food great service,0,Chinese Kitchen Visalia,100755761905156418930,1536296882124.0,5.0,0.8481,positive
positive,0x80c331d6828847b7:0x1e6f3b151d0f67fc,mercedes darden,"Love their customer service. The employees and  even the customers are very welcoming and nice. They have an amazing happy hour for during the week. There is not many authentic mexican food restaurants in Claremont, but this place is definitely one to try.",0,El Ranchero Mexican Food & Margaritas,112746703371853088674,1580887465994.0,5.0,0.919,positive
positive,0x80c2b93cca9c7ab1:0x9b191d3aac3e37,Fabian Dario,unknown,0,Los Angeles County Museum of Art,108180153726938954155,1515958059644.0,4.0,0.0,neutral
positive,0x80c47e837eb038e7:0x70cd566d82e715f6,Charlie Briggs,Flat bread pizza was good. Great place for a stop on the way out to Vegas.,0,Oggi's Sports Brewhouse Pizza,109665595911918024725,1560004759879.0,4.0,0.7003,positive
negative,0x808fc96c9fef4f07:0x414cded3b9a0f966,Mikhail Kozhevnikov,"All in all the place is not bad -- it's fully furnished, reasonably quiet and not that far away from civilization. Unfortunately, the staff is uncooperative (if not outright rude) and certain design decisions appear totally illogical to me, which rather spoils the experience.",0,Crescent Village Apartment Homes,115423166314893258271,1377147274512.0,2.0,0.3716,positive
positive,0x808dff2161620c53:0xe03cf4f126e2180b,Cathy Sareli,Great prices and selections.,0,Walmart Supercenter,100691325002340595717,1532246345719.0,5.0,0.6249,positive
positive,0x8085612829b8d365:0xcee195d52259d1e,Julie Labesky,unknown,0,AutoZone Auto Parts,104132087420027377854,1532138980775.0,5.0,0.0,neutral
positive,0x80dd2ad6a03d0add:0x8b377b983389683d,marianela boscan,unknown,0,Castañedas Mexican Food,107136134577464359493,1583564634435.0,5.0,0.0,neutral
positive,0x80dd294e1da4866d:0x65bb3a734510157c,KiKE Serrano,unknown,0,Knott Ave Christian Church,101538705670340518100,1519371973888.0,5.0,0.0,neutral
neutral,0x809072b9364dd2c5:0xe58c26d75f17a994,Stefania Albor,unknown,0,McDonald's,113247062322455712756,1605857999902.0,3.0,0.0,neutral
positive,0x80dd339137a819a9:0x49d802930d82aa56,Tamara Westerkamp,Absolutely love this place. Can't wait to eat here for dinner. Breakfast all day was absolutely great. Had the Philly cheesesteak and was perfect didn't have to drive to Costa Mesa for a great sandwich. #ThePan #buzzybooth,0,The Pan,117714413580392026827,1567877853872.0,5.0,0.9582,positive
positive,0x80d94fb128c2701f:0xc2a4fd96287c760,Carolina Cocina,unknown,0,AutoZone Auto Parts,103054115626660167612,1498686885191.0,5.0,0.0,neutral
negative,0x80dcb74045a2f745:0xb8fa28d81ac81639,Dara Koster,Their overall foods are always very super salty . I only go there because of the grand-children as I am not a fan of hot dogs at all .,0,Wienerschnitzel,111224404762019423322,1549600306719.0,2.0,0.4991,positive
positive,0x80d95800f2d66501:0x5448b74a93b224bb,Ben Smith,"Great service and food, kids love to eat the pizza sticks, was not really a fan of the loaded fries but thats okay, loved the salad and pizza. Wife got the flat bread and said it was awesome.",0,Oggi's,109714252009428965645,1580511965133.0,5.0,0.9578,positive
positive,0x808f8695faac6621:0xefb5a4076de4f127,Santos Medina,unknown,0,La Penca Azul,105096126647960431842,1564053736751.0,5.0,0.0,neutral
positive,0x80c2b885b107b3e9:0xb3ba233824f1648d,paloma nieto,unknown,0,Kung Fu Tea,106199601068198349678,1602896337165.0,5.0,0.0,neutral
positive,0x80dafbda5ef650ff:0x151921a19bfabf8d,John Wentz,"Fast, kind and efficient.  Price was great too!",0,Paws Pause,113162471970591694500,1482951936346.0,5.0,0.8908,positive
positive,0x80c2bea108e375e3:0xa997b4ec19b8debb,Gill Mays,I got my kicks,0,Sunset Strip Business Association,101761479105527973813,1557853042874.0,5.0,0.0,neutral
positive,0x80db787023d024f3:0xf8b920716d50ef91,Josh L,"Definitely on the pricey side for the flights but, it was a fantastic experience. Their Gyro flatbread caused my tastebuds to have a savory party. The staff is wonderful and extremely nice. Plan on coming back. Thank you Fazeli staff for the wonderful time.",0,Fazeli Cellars Winery,108724608207851367699,1600301134338.0,5.0,0.9831,positive
positive,0x80c2b4d1d70f34df:0xa6fb9aa1966259b7,Cynthia Gasparro,"Honest service, great work and fair prices.",0,Bothwell Automotive,117894542548184169104,1554477056690.0,5.0,0.8658,positive
positive,0x80dcafb14e9f34c1:0xd505a07da43a3733,Travis Boley,Ralphs is by far the store around Elaine is the most Profesional manager I've seen a++,0,Ralphs,108084066799714658818,1616281099133.0,5.0,0.0,neutral
positive,0x80ea58f67df54dc1:0x2e7b954170eae2f3,Paul Joseph,Nice and friendly staff. Quick to load and plenty of space to move around.,0,Top Brass Marketing Delmart Cold Storage,112151974721761335618,1507195810741.0,4.0,0.7184,positive
positive,0x808f86de3ce668cb:0xd6cf4246a1f3f058,Anahit,We felt welcomed & were comfortable. I loved that our pets could stay with us.Surroundings are beautiful.,0,"Motel 6 Oakland, CA - Embarcadero",104462195510926967670,1512262935470.0,4.0,0.926,positive
positive,0x80e852ce63f9ba53:0xb6c965c1b7d74b43,Alejandro Gonzales,unknown,0,Ventura Harbor Sportfishing,105692074680209481523,1564691460498.0,5.0,0.0,neutral
positive,0x80c29110d4514f23:0x3e4f174d353dedac,chelsea :v,"(Translated by Google) The best birria and enchiladas I have eaten in San Fernando !!

(Original)
La mejor birria y enchiladas que e comido en san Fernando!!",0,Birrieria Apatzingan,102631655120772297335,1530334923777.0,5.0,0.7482,positive
negative,0x80dd31ad40074355:0xd125156fd38f9447,Alma Ventura,Do your self a favor and avoid if you are vegan. Tasteless. Just an unseasoned slice of tofu.,0,The Potholder Cafe Belmont,100687659531489816900,1562532563086.0,1.0,0.128,positive
positive,0x80dd312e9c2d2b7b:0x8090558d4e0eac0a,Oliver Monroy,unknown,0,Hotel Maya - a DoubleTree by Hilton,117794128997150692489,1591347460202.0,4.0,0.0,neutral
positive,0x80c2ce1359ddf2b7:0x57bd80437d98ab17,Karina Lopez,unknown,0,The Home Depot,107783872941419641178,1578117995859.0,5.0,0.0,neutral
positive,0x80c2c7b53fdbe63b:0xede25818d5b5c1bc,Simone Tabibian,unknown,0,P L Gems Inc,117676048192288675838,1538067540778.0,5.0,0.0,neutral
positive,0x80c2caf8c27518a3:0x75f603370ea5e072,Arsen Sierra,unknown,0,Roy Campanella Park,108772645891086589215,1534086224665.0,5.0,0.0,neutral
positive,0x80c33583904abd4f:0x6ec2662034195f06,Terri Estrada,unknown,0,Olive Garden Italian Restaurant,100494326274255458428,1562046271817.0,5.0,0.0,neutral
positive,0x809a3b5b19ae3d7f:0x556fdce1f2fc604,Brian Parlin Sr.,Awesome place to get forestry into.,0,Eldorado National Forest,109688586205745186434,1503466164023.0,4.0,0.6249,positive
positive,0x808f77cd83f2564b:0xa2250911828b61a5,ozan ek,"(Translated by Google) Close to the airport, clean, large room, varied breakfast

(Original)
Havalimanına yakın,temiz,odası büyük,kahvaltısı çeşitli olan bir hotel",0,Vagabond Inn Executive - San Francisco Airport Bayfront (SFO),100003156296536488384,1491119617777.0,4.0,0.4019,positive
positive,0x80c2bab991070f5d:0x49f5d3b067f6910,Phillip Sena,"Beautiful, lots to do and see.",0,Venice Beach Recreation Center,111908029178775531530,1497441698428.0,5.0,0.5994,positive
positive,0x80d953574be55d8b:0x568846370a748ca5,Cris Ramírez,unknown,0,San Diego Convention Center,103258705747848819561,1581982028819.0,5.0,0.0,neutral
positive,0x80c2bc83b07ae4b3:0x19dd52895b641f19,Stephanie Simon,unknown,0,The Farmacy Westwood,103544718817744980732,1526956127954.0,5.0,0.0,neutral
positive,0x80c2ba7db8047531:0x5b160beecc649304,Sarah Stepien,unknown,0,Marina Del Rey Optometry,107634905671628088916,1583122312203.0,5.0,0.0,neutral
positive,0x80dbff940c0fc627:0x1023e5e70149c37c,jeremy wegemer,unknown,0,RAKIRAKI Ramen & Tsukemen,100140341900855799085,1612665462475.0,5.0,0.0,neutral
negative,0x808f85ff62a279f3:0x86b09bfbcb1fa30f,Aisha Abdus Saboor,"I called 7different #'s before they started giving me the same numbers and when I tried explaining that, the operator hung up on me . .called back asked for her name and the #%@? hung up on me again. I give this site a minus, no, three minuses in front of the star",0,Oakland Police Traffic Division,111600513467616539582,1477120806251.0,1.0,0.0516,positive
positive,0x80c2b86232653d2f:0xf3303e6ad7572bad,Jo Owens,Love the food! Especially the chocolate con leche y pan! Yummy,0,Expresion Oaxaquena Restaurante,111698462806645111842,1526926890683.0,5.0,0.8475,positive
negative,0x80dbf93ed391e5e1:0xac8c767ff6350e46,El Jefe Offroad,Absolutely worst company probably in the world!!!! Never ever have I dealt with such a horrible company!! My vehicle got stolen and it took over a week to even get ahold of someone and they have no clue on what they are doing!!!  It’s been almost a month and still nothing has been resolved!!! It’s an absolute nightmare!! DO NOT I REPEAT DO NOT DEAL WITH THIS COMPANY!!!,0,Anchor General Insurance Agency-Texas,115142525073878824641,1574127004908.0,1.0,-0.943,negative
positive,0x809ad99ed43d8205:0x76afeec7765fc631,Gerhard Achtelik,unknown,0,Maita Subaru,117869450404748792609,1543085673103.0,5.0,0.0,neutral
positive,0x80c2c855e29e3abd:0x7cbd30d14d69ab14,Ahmet Atahan,Great innovative team,0,Alsa Corporation,101485640657934603440,1614382875728.0,5.0,0.7906,positive
positive,0x809ad0be2d4d0865:0x731a355af0eb81dc,Cassius,"I've gotten 4 out of my 5 piercings here and when friends ask me about where to get a piercing this is always the place I recommend. There are a few good shops in the area but The Exotic Body still stands out from the rest thanks to level of experience & profesionalism the staff have.

The owner can come across as a bit no-nonsense at times which I think can be off-putting to some people, but from my perspective it's really a good thing. The staff are all positive people with a good sense of humor, they just have a preference for responsible nonsense. Which is what you want from someone who's about to stab a needle through part of your body.

It's clear that the owner, and all the staff, not only love what they do but take it seriously. They understand that the art forms they practice create a permanent change to their clients bodies & come with risks, and because they understand this they make sure that everything's done right.

The place is always clean, they have ideal sterilization practices, they teach you about aftercare, they advocate the use of safe jewlery materials & design, and they help their customers to make informed decisions and  get through the piercing process as easily & painlessly as possible.

It is a little more expensive than other shops in the area, but not by a lot. In my opinion it's worth it for the quality & sense of security you get by going to such a top notch place. I trust the staff here and have always had positive experiences with them.

I've had piercings done here by both Samantha & Mike. Sam did my tongue piercing and my helix piercing & Mike did both of my genital piercings. They both did a fantastic job and (obviously) made a repeat customer out of me. I'll be going back here when it's time for my next piercing, and I recommend that anyone else who's looking to get a piercing choose The Exotic Body as well.",0,The Exotic Body,114390823204269662778,1569394993824.0,5.0,0.9967,positive
positive,0x809add8259f96f4d:0xf0aa15ca7ef278da,olga karazhov,"Best used car dealership in sac.very nice stuff,great selection of cars.they offer very good deals,and work with lots of banks to help finance.come check them out if you are looking to buy car.purchased my 2013 Altima ,got a low interest rate with credit union,very happy with car!",0,Auto Star Motors,108612791756088115749,1438061305094.0,5.0,0.9656,positive
positive,0x808f8695916195c3:0x45621af9f7c3957c,Omar Sim,Original USA antiques,0,Lost City Antiques,108645066773949235959,1593826118531.0,5.0,0.3182,positive
neutral,0x808580fcac6426eb:0x358e974608c3b284,조용진,unknown,0,IHOP,111101265669731111356,1574421213007.0,3.0,0.0,neutral
positive,0x80d9524890b1f1d7:0xa6ba555aee35f07b,Nola Washington,"Wonderful experience. Pleasant phone etiquette, also Lay was great in explaining why some items couldn’t be taken and why others could. Overall satisfied!",0,The Baby Resale -MNKP Baby,106717280110883792955,1551058736014.0,5.0,0.9348,positive
positive,0x808e419a5983d217:0xc4b1a6c186c8788d,Ryan Milani,Best poke I've had on the mainland. Bravo. The Crab salad was delicious. I'll be back soon!!,0,Poke House,104240910454835560289,1601786536254.0,5.0,0.8585,positive
negative,0x80858062891865a7:0xe6094a122811d5ea,Matt Frazier,I love how they justify that a photo can describe that something is physically broken they don't send out a technician don't even try to help me they just look at the photo and say well you damage the TV and the screen is cracked when there is no physical damage on the screen or nor did I ever move the TV or crack it but yet based on the photos I sent them they just automatically assume that I damaged the TV which is total false horrible customer service....,0,"SquareTrade, Inc.",107187100071733011654,1583544697619.0,1.0,-0.8873,negative
positive,0x80900d730b36feed:0x6d5ef79775717087,R ob Perry,You have the moste good food to have to eat an to go is so good to having a Cafe to save good eating 😆😎😍🤔😍😎😆 it is so good .?,1,Sam's Cafe,118125006501153205062,1551743291736.0,5.0,0.93,positive
positive,0x80ea430a03fc7df5:0xfd95ccd34e91ee9a,Big Papi Morenito,Haven't been here in a while. Just wanted some Rally's fries. Had to wait a few minutes but not a big deal. Fries were good,0,Checkers,117857234704777625096,1582631692979.0,4.0,0.5927,positive
positive,0x809ac54d05d10891:0x54f67e2a737244a,Matteo garcia,"(Translated by Google) Very good store extensive assortment of groceries
Especially in their breads and fresh vegetables very good place for a cake for a good occasion 👍👍

(Original)
Muy buena tienda extenso surtido en comestibles
Sobre todo en sus panes y verduras frescas muy buen lugar para un pastel para una buena ocacion 👍👍",0,Bel Air,113988263846792984984,1514959008531.0,5.0,0.8974,positive
positive,0x809041e617e8ebad:0xf0badd9bf12f249d,Matthew Ciaglia,unknown,0,Chick-fil-A Hwy 99 & Yosemite Ave,116292745416677993313,1596929972875.0,5.0,0.0,neutral
positive,0x80ea40ff57473657:0x2d1c9fcf6513305d,Karen Witcher,unknown,0,Del Taco,100431652347453509079,1529884061635.0,4.0,0.0,neutral
