sentiment_category,gmap_id,user_name,spam_label,business_name,user_id,time,rating
neutral,0x56c89629bde7481f:0xe0ef06b1542820c4,John Doe,0,American Eagle Store,118157134714990204969,1554243804851.0,3.0
positive,0x56c8de6dcee00459:0x453c84d42b60b720,Senor Jeffe,0,Mudbusters Carwash Co,117182359212976743410,1607557912023.0,5.0
positive,0x56c8e0a1830b7d55:0x61791e7c2a428701,Kelley Hislop,0,Lowe's Home Improvement,110566852221476726241,1584631809119.0,5.0
neutral,0x51324d46b8c799fd:0xef7968cbe593445c,Odie Hibma,0,Sourdough Fuel,104813406274814807815,1578700582024.0,3.0
positive,0x56c89420bd7cbd6f:0xf106c25ea66b2678,Rebecca Michael,0,Kava's Pancake House,106173343097382944396,1603737587350.0,5.0
positive,0x56c897da2c68f879:0x7e4aa16bb1621d7e,Royanne G W,0,So Thai,108152846536357594990,1551058341330.0,5.0
positive,0x56c897c4b5bdef39:0xf3f8c7a422c43d08,Pam Shannon,0,Alaska Sausage & Seafood,107230671718200357423,1535488012598.0,4.0
neutral,0x51324546a7a41b25:0xb79935f87c6d0ddf,Paul Fergeson,0,Taco King,113456051263445038875,1584716723150.0,3.0
positive,0x56c896a32584a7d5:0x5f69bb3a9faa307f,Tracy Blythe,0,Fred Meyer,114920261907750676566,1556117136960.0,5.0
positive,0x5132456b4b7842d5:0x6faec267b64fd166,Kara linkovich,0,Hampton Inn & Suites Fairbanks,101869956750409425077,1524870330200.0,5.0
positive,0x540c25042c96c813:0x34652b1d0aa9590c,Billy Velasco,0,Annabelle's Famous Keg and Chowder House,107349145644883625988,1527351611160.0,5.0
neutral,0x56c89b0032ce8279:0xf3221cd6a359c1e7,Wade Meik,0,A Goldenview Bed and Breakfast,114592608542442472602,1501085385226.0,3.0
positive,0x51324548f01bbd67:0xb1fba2cf9a23602a,Rachel Irving,0,The Red Light Tattoo Studio,114420615403240461422,1507251780406.0,5.0
negative,0x513245b20eb03105:0x87ab4cef9a0b55f6,Shelby Warren,0,"The Plant kingdom Greeenhouse and Nursery, Inc",115482848201611551541,1530398084042.0,1.0
positive,0x56c899cd61bbf82b:0x544a5b80b67a93c7,sherry miller,0,Costco Wholesale,106927921983372472765,1599355092866.0,5.0
positive,0x5132454b0d39ec1d:0x778bb2d575fb568a,Danielle Cox,0,Fairbanks Resource Agency,107252236080798728879,1540079991920.0,5.0
positive,0x51325aabfce7bb29:0xe2684347ccd28bef,Dawson Gentleman,0,Auto Trim Design,103826567833359245783,1609782009079.0,5.0
positive,0x56c899d058920487:0x22d10cb016d01a11,Margaret,0,Dimond Center Hotel,112899528630857243517,1525202131880.0,4.0
neutral,0x56c8962a9e9e05e5:0x11e8716048cc833a,cliff stick,0,Delaney Park,106480374567520623794,1574532857444.0,3.0
positive,0x56c897bbe5be7f33:0xcdc26ea493736c99,Blanca Legorreta,0,Sadler's Home Furnishings,101576047551639539985,1556245182706.0,5.0
negative,0x56c8e92714f5fcb3:0xfef5194eef7728a,heather stanton,0,Bella Vista Pizzeria,113124233078748648546,1545961125226.0,2.0
positive,0x56c89798254f44e9:0x71a5f41a4e1d5e3,Robert Schomaker,0,Continental Subaru - Parts Department,114950630460173141653,1592872464252.0,5.0
positive,0x56c8dde19ad2010f:0x13594bc7dc604e42,Jake Hanson,0,Perkup Espresso,115549061203069092328,1511800720510.0,5.0
negative,0x56c897950e539147:0xa96678586f8e742,Athena Magnuson,0,TGI Fridays,107815924155699250884,1528249581896.0,2.0
positive,0x56c662318da0749b:0x2d27f8d1a0879a88,Chuck Tyler,0,Save-U-More,107343687576482007374,1546818778167.0,5.0
negative,0x54011e21dfd9ba7f:0x94c3dd38370a3cb8,_ Akraised79 _,0,Donna's Restaurant,105274668077688763828,1579470349906.0,1.0
positive,0x5132453fca4bdb89:0xce99761f1462e299,Dumitru Tighineanu,0,Oaken Keg,102664924046798835779,1617056730613.0,5.0
neutral,0x56c899d1088cfd87:0x6c9c21f66f25908e,Yolanda Thomas,0,Dave & Buster's,117104424806566496044,1549311770176.0,3.0
positive,0x56c8eb9f7198ba17:0xea9714889620bca1,madmusial,0,Blondie's Espresso,102574925832750443125,1534901844104.0,5.0
positive,0x56c79c622bf41389:0x95b8a62ab521529,Gary Sniegowski,0,Alaska SeaLife Center,116354209118754225259,1563917190481.0,5.0
neutral,0x56c91df0a7eca159:0xfb480b5ee3738c89,GlassSandwichTV,0,Amoosement Park,112396164373325597826,1562798382530.0,3.0
neutral,0x51325acc5b21133b:0x3c625c55327b427,Elly j,0,McDonald's,104190533367266954079,1368569864992.0,3.0
positive,0x56c899d058920487:0xfae499b622f0448e,Robert Angasan,0,Regal,116124559162102597957,1566010681326.0,5.0
positive,0x56c8e0bd31c76473:0xdea4696a0c45fd8d,Monica Wright,0,Locals Pub & Pizzeria,105053956654768928953,1578637829413.0,5.0
positive,0x51324546449ef7d5:0x44f893ec9eff50bf,Lynn Lin,0,Morris Thompson Cultural & Visitors Center,107620647852248274751,1570318289348.0,5.0
positive,0x56c8e08becf719e7:0xe23bba7ee82c6a9c,Tim Reed,0,Bearpaw River Brewing Company,106143026926928967403,1558229995895.0,4.0
neutral,0x56c89427c908975f:0x47d6038c3ac27311,Christopher Cobb,0,Marble Slab Creamery,101232820395837931085,1458168963652.0,3.0
positive,0x5132453f64ca7a95:0x43718a9ae3303fe,Chuck Norristown,0,Taco Bell,106605043541037309938,1603870259656.0,4.0
positive,0x56c8968d0383dbf7:0x8085213803662e4c,Madeline Ossenkop,0,Fresh Cuts Hair Design,117422142831984414786,1608623096595.0,5.0
positive,0x51325b0858a1a4b9:0x665d67d808877763,Kevin Smith,0,Avis Car Rental,111048355036129794768,1540193792871.0,5.0
positive,0x56c8de1358b0281f:0xb2dc1d2018e9a9a6,Laura Stockemer,0,Carrs,108013716230799644172,1510786339425.0,4.0
positive,0x540c25b8b823502b:0xf241f5abd0190945,rachel wells,0,Island to Island Veterinary Clinic,107895692161980207591,1555983071018.0,5.0
positive,0x56c897b9b32b6971:0x2a2675c71ea13430,Elizabeth Ashley,0,Extended Stay America - Anchorage - Midtown,106162224772956374645,1557183790691.0,4.0
positive,0x5133c5280a09d7c7:0xeb86c73d69a928a7,Jessie Williams,0,Chena River State Recreation Area,108730773047534706193,1558947235033.0,5.0
positive,0x51325a98b928bd17:0x185c23e562b79701,Blupeterb254 B,0,Bridgewater Hotel,113483667187353700676,1612641622068.0,5.0
positive,0x5132454831fd96f3:0x6367b286f28e4275,janet howard,0,Big Daddy's BBQ & Banquet Hall,100862008764706812258,1421735356802.0,5.0
positive,0x56c896429906319f:0xaad1de4c12f2d68d,Tasloach Kuany,0,Maritza's Barber Shop,117874333711836328325,1608236755552.0,5.0
positive,0x56c897c8075a9875:0xbb58b9a1b3c08ed3,Fiona Guiley,0,Trek Bicycle Store of Anchorage,101284922010636153362,1558717038337.0,5.0
positive,0x56c8de7a8951f6d3:0x6203e9ae726df75f,Kris Eads,0,Alaska Elixirs Vapes,116666187193528950326,1555468599591.0,5.0
positive,0x56c79c77a2525895:0x154851d8d0d36d5,Isaiah Fetta,0,Subway,117647314074864512488,1562275159270.0,4.0
positive,0x56c67c8d569d3c93:0x134c7aa77fe2c597,Ryan Stafford,0,Kenai River,106703723573531765441,1505117555524.0,5.0
positive,0x56b3ac932a30f52b:0x1588e245d205c86a,Sandi Gardner,0,Wrangell-St. Elias National Park & Preserve,104122830535219351004,1566168648445.0,5.0
positive,0x514a8a18c7a5118b:0xec8c1dcbf45d0a5,Jalie Quicke,0,Sourdough Campground & Cafe,102507495526471440526,1531251606423.0,5.0
positive,0x56eac467d50d463b:0x2c309df22f7f6b61,Amanda k,0,Kodiak Hana Restaurant,101058286276789591838,1572794720701.0,5.0
positive,0x56c8dcfa8572198b:0x683a57af0cfb11fd,New Normal Noah Z,0,Three Bears Alaska,114236062412429004108,1538592359317.0,5.0
positive,0x56c899b83a9d0ce1:0xe85390405ae6bbf9,Travis Hill,0,Cabela's,118348940738297610199,1554914869196.0,4.0
positive,0x56c897bbe5be7f33:0xcdc26ea493736c99,Walter Brower,0,Sadler's Home Furnishings,116972440747224983575,1601695675087.0,5.0
negative,0x51325aabe20ce929:0x4c27d43f5c17ebb4,Sya Cao,0,Budget Car Rental,116363142089820217216,1617830173598.0,1.0
positive,0x56c897e34063c949:0xc9ef9d7ea2d53b3c,Barry Tomsky,0,Midnight Sun Car & Van Rental,117239287439760024944,1565363785383.0,5.0
negative,0x56c8db5feff5c70d:0x850cf5938a74a10d,Jackub Mayer,0,Knik Salvage,105960768864684315648,1561064873788.0,1.0
positive,0x513245b20eb03105:0x87ab4cef9a0b55f6,Debbie Norris,0,"The Plant kingdom Greeenhouse and Nursery, Inc",102918794853001975860,1590612716096.0,5.0
positive,0x56c89995af53f533:0xf84d5a66366c10db,Mariah Yurman,0,Alaska School of Music,106145213010066879790,1544672416242.0,5.0
negative,0x54011e1f313d46b3:0x85a8cf8df7a21943,Chris Norton,0,Icy Strait Point,117432075554000955506,1531274041613.0,2.0
positive,0x56c876b20a7fd467:0xd959a1a66e3b4773,Mariana Tcherven,0,Alaska Wildlife Conservation Center,105121764123143813930,1534262681179.0,5.0
negative,0x56c8962f2bebe02d:0xca546fb835ceb370,PAU LA,0,Office Depot,114041742344144228660,1601959547872.0,1.0
positive,0x56c8962509cbf97d:0x1cfde0c08ce0d8d5,Renee Savage,0,Cupples Cottages,115023161348573614179,1561525815107.0,5.0
positive,0x56c8de136b1a1a0b:0x20492f3cc52dabcf,Ali,0,Starbucks,116176575839269644847,1563415964140.0,4.0
positive,0x56c8de6c985503bd:0x5fd89c8f9aeed02,Rachael Curtis,0,Wasilla Public Library - City of Wasilla,103211772891312088034,1603825701378.0,5.0
negative,0x56c897974b3fec55:0x7c42d8740cf0299d,robert donovan,0,Bailey's Furniture,113411433857611691751,1583563589185.0,1.0
positive,0x56c89846fa843661:0xa4785662470b1ff7,Stewart Cain,0,Skinny Raven Dimond,111929835289886507972,1603181902761.0,5.0
positive,0x56c8e1a7b1ecb987:0x8a8495bf9d45c92d,Ema Dzic,0,Alaska Garden Gate B&B and Cottages,102886596128425684750,1582973742966.0,5.0
positive,0x5400df82e4ca2741:0x6076c3990b9a12d2,Melvin Mcanally,0,Juneau Parks & Recreation,104325286840943276940,1569199465493.0,5.0
positive,0x56cd33d79bad6479:0xa3f98932d56c240e,Justin Shieh,0,Lynx Creek Pizza,109361425594840815945,1529980612709.0,5.0
positive,0x56c899d0184538f9:0xfcf4420cda19d613,Derick Philemonof,0,Walmart Supercenter,117726084092011701395,1503972505428.0,5.0
positive,0x513246f13804ba29:0xea6374dc96612a2b,Paul Gaines,0,Turtle Club,118327343929902913715,1615328894501.0,5.0
positive,0x5400e187cf6c1f41:0x12ef6d1f6e7346cc,Angie Stone,0,Mendenhall Glacier Visitor Center,107693375991002575539,1557861093632.0,4.0
positive,0x56c898326026c91b:0xf8f3c9616034ffdc,joses box,0,Acai Alaska,118019290647363109117,1537744454467.0,5.0
positive,0x56c79c622bf41389:0x95b8a62ab521529,Donny Rowan,0,Alaska SeaLife Center,109765779854829240717,1568809902712.0,4.0
positive,0x56c896b81d87f347:0x1aeba3bf8afb3f16,Karen Jordan,0,United States Postal Service,112798188020970383311,1567276642366.0,5.0
positive,0x56c896444e98cb63:0x3732347d65ef7d7b,bkcassidy,0,OPA – Orthopedic Physicians Alaska,107119841815660995846,1531538417559.0,5.0
positive,0x56ccdf4b75352d09:0xa7c13579b0868212,David Milligan,0,Riley Creek Campground,100715364599992333236,1598314567355.0,4.0
positive,0x56c897bffae47273:0x57ce9630e711a55f,Brian Anderson,0,Peter's Sushi Spot,106149744798237094313,1583732568772.0,5.0
positive,0x56c8c5498fab9179:0x279762e936efd09,Rose Matthews,0,Three Bears Alaska Big Lake,101609534199393426974,1578442406418.0,5.0
positive,0x56c897c410a7a42b:0x1922300366c5c5e6,desiree matter,0,University Center,108614754004801645355,1603594177293.0,5.0
positive,0x56c89642fac2f07b:0x37a14e224dff3f91,PolynesianV T,0,Carrs,114049506758459930806,1486843548432.0,5.0
positive,0x56c87408a89487d9:0xa2595ccc0268f32a,Andrew L,0,Moose Flats Wetland,113862175605845857060,1560901642535.0,4.0
positive,0x56c8962a9e9e05e5:0x11e8716048cc833a,Rufus Scott,0,Delaney Park,100930326753680184794,1535518720975.0,5.0
positive,0x56c899c52a945e9d:0x1dff03c5350ae9ad,Gail Heineman,0,AAA Anchorage Branch,113592175644518439566,1503708022769.0,5.0
negative,0x56c899d058920487:0x332db0cbc426d1b3,Melodey Martindale,0,Studio FX Hair Design LLC,101157696253449489779,1473960394913.0,2.0
positive,0x56c12c1752d53b3b:0x2a1628d84d2abb9c,jacinta sauvao,0,Fresh Catch Cafe,100844676264101201547,1563843665083.0,5.0
positive,0x56c133cd20ee4455:0x546d53eb2846643b,Moriah Cassidy,0,Homer Overlook point,113406157011114547234,1536119136134.0,5.0
positive,0x56c80d1664805099:0x1248f6f63d1bc781,AT,0,Whittier Cruise Ship Terminal,105956858700968883099,1563740787429.0,5.0
negative,0x5134c22f81a15d07:0x1ee5411c1590f828,Isabel Calvo,0,Donnelly Creek Rec Site and Campground,109781342767754366809,1568188468112.0,1.0
positive,0x56c8970452eff5dd:0x37f5d08410860402,Carol Campbell Taunuu,0,Tudor Bingo Center,111760097496269104335,1515237808490.0,5.0
positive,0x56c897783d4c03d1:0x95ba25578ed56454,Queen KoCo,0,ESCAPE! Alaska,118242104752313780204,1615957507784.0,5.0
positive,0x56c898328bc1d3cb:0xf88edd986086b065,Lori Kroening,0,Village Inn,105220189605913868233,1579340605355.0,5.0
neutral,0x51325ad879a04abd:0x8e5d33aecb69b12,Victoria Avery,0,Mayan Palace,103565393170789190023,1529724574374.0,3.0
positive,0x56c663e0922ae5a7:0xb76d7b9726cbcbbb,ME NOT YUMMY!!,0,Cad Re Feed & Grandma's Cpbrd,113286499972372488192,1564718613298.0,5.0
negative,0x56c897ce53287a3f:0xef052c94f4af0f14,C G,0,Cash America Pawn,106853429990034972837,1461537540594.0,1.0
positive,0x56c7c425f160719f:0xab0fb5cbd41ecdef,Dave Moore,0,Chugach National Forest,102199766314540293956,1530499000591.0,5.0
negative,0x5133d8acb8f60ccb:0x3b69840ff86f3f06,Andreana Lau,0,Chena Hot Springs Resort,101880224253103399405,1531891970241.0,2.0
positive,0x56c896ec9d0c1555:0x4e37aaad263673d6,Isaac Perrien,0,Good Hill to Sled,100355935212440361840,1519524347759.0,5.0
positive,0x5132453590c3b17b:0x113dec1961ef357d,Georgiana Smith,0,Polar Run - Top Class Printing Llc,100098837637730735432,1497633678540.0,4.0
neutral,0x56c90c6faa4fccd3:0x804121e99fc4e4cf,jaime clement,0,Sutton General Store,116027676004359087027,1539065547348.0,3.0
positive,0x56ccd8af137b7d57:0xbec05fd7d18d6d98,BigBeach Surplus,0,McKinley Chalet Resort,109410860985117232792,1562949232410.0,5.0
positive,0x56c899d0184538f9:0xfcf4420cda19d613,Luther Tall,0,Walmart Supercenter,113469743633563852127,1597804170269.0,5.0
negative,0x56c89990a15b6dd1:0x12f237ed2f80c96a,adele tara,0,Southside Animal Hospital and Wellness Center,102097537216352348879,1531184202538.0,1.0
positive,0x56c897bbef7b75ab:0x97501f8c7031b46c,Kieran Healy,0,La-Z-Boy Furniture Galleries,102918108907715144602,1558233160321.0,5.0
negative,0x5132456b112e891b:0xff17f8071473f17e,kathi andreassen,0,Carl's Jr,105226896636948628713,1559951483094.0,1.0
positive,0x5400df8254be8271:0x9c92de099aee0d4f,Lynda Kooiman,0,The Hangar On The Wharf,108659934643220286581,1527119124554.0,5.0
positive,0x56c8bd86fd671871:0x52c896e66d960c02,Adam Lill,0,49th State Brewing - Anchorage,115575509091609949895,1536549305228.0,5.0
positive,0x5133a5c35d910269:0xb1c7d9418530a804,Regine Smith,0,Knotty Shop,102926357207765795670,1501472492889.0,5.0
positive,0x56c899951469145b:0xec4bd40211364f84,viola morris,0,Wee B's,108928286983441787768,1527523773682.0,5.0
positive,0x56c8e0bdd0717e83:0xb02a9240487d455d,Clara Hayes,0,Walmart Supercenter,111076029229389297095,1502816252514.0,4.0
positive,0x56c8969817c5b323:0xfd52c71fe0d827f1,robert jeff david III,0,Walmart Supercenter,106190052624982208167,1594599504461.0,5.0
positive,0x89c2804a7a0f7fdd:0xc5cfcf63ec988c07,Joy Doverspike,0,Alaska Car Transport,104645988352708765838,1424098462250.0,4.0
neutral,0x56c79c77dcf3236f:0x661342f8a724ff,Julie Butman,0,Ray's Waterfront,113499802498614072220,1532094891423.0,3.0
negative,0x51324515f0ef75af:0x8458bb68a0070527,Michael Angel,0,Pho House,117094238095986904841,1620609998540.0,2.0
positive,0x56c864cc4e4c339b:0x4bf250e6de83123b,Wenpeng Xu,0,Alyeska Resort & Hotel Alyeska,112776568279826838443,1545947696298.0,5.0
positive,0x56c9239ebf3d5ccf:0xee18838086d90d64,Mistey McCord,0,Independence Mine State Historical Park,105306391085951754872,1526953728635.0,4.0
positive,0x56c8de147ed5767f:0x1567620e7c7deb97,Ilse Yado de Choate,0,Dairy Queen Grill & Chill,109464014409475782545,1512205917239.0,5.0
positive,0x56c899d2dfb18691:0xef6191dc9b3c9590,Adrian Musliu,0,Dimond Tags & Titles,118354612020543778360,1614987827083.0,5.0
positive,0x56c8eb6e0f938ebf:0x7da5bf485f8a1e71,Bruce,0,Jitters... Where Coffee Is An Art,113566790562502176383,1577031216222.0,5.0
neutral,0x56c67b5e26117df5:0xd07730a7fe2820bd,Randy Rogers,0,Kendall Ford of Kenai,108163235105620467517,1490974925974.0,3.0
positive,0x56c6616403ca4237:0x696f0da1fa0cd9b,Doris Mudd,0,Señor Panchos,115156169709212102550,1512522079765.0,5.0
positive,0x56c897d2e318c7c5:0xb9f92e0a6c9fc741,Ann Ellender,0,Roy Briley: Allstate Insurance,111945800006643121299,1516129090943.0,5.0
negative,0x56c897c004c835bb:0x8294a62ad039cf93,Princess Peach,0,Sea Galley Restaurant,116706378945144560974,1529272257220.0,2.0
positive,0x56c8e3f5d45753db:0xa757160456c2f510,Susan Edwards,0,The Butte Burger Place,111946887772343926016,1593580057213.0,5.0
positive,0x56c864cfb0346d6f:0xe35c3ec53fb5ae0,Edward Keough,0,Alyeska Aerial Tram,110043518751252960967,1593326464550.0,5.0
positive,0x56c89797a3fb5fff:0xdb4f01ef25651294,Liviu Verziu,0,Alaska Rock Gym,104141927951950244171,1535070034633.0,5.0
positive,0x56c899d3c67740a1:0xc3bf15f0f16d9559,Sourpatch Peep,0,Red Robin Gourmet Burgers and Brews,108182144113559064285,1502436096095.0,4.0
positive,0x513244ccc71f1bd5:0x2549dd7ae2334d3b,Karen Biondich,0,Bahn Thai Express(College Road),108381178945641424891,1556230953963.0,5.0
positive,0x56c8de27226e84db:0xfc4008f16328b247,Susan B,0,Diversified Tire,100446907028803257263,1565831913009.0,5.0
positive,0x56c897a40659069d:0xaa7fc78e44a3cd14,Taylor Rutherford,0,Cornerstone Animal Hospital,116594143763102716802,1482116887750.0,5.0
positive,0x56c89647a5215717:0x33366d0f64989904,Bobby Wayn,0,Merrill Field Airport,103824994952783402368,1524903010636.0,5.0
positive,0x51325b247ddf3ee5:0x1274b9c789f5e05b,nitin yadav,0,Best Western Plus Chena River Lodge,115894504622774015409,1486958217633.0,5.0
negative,0x56c899d3c67740a1:0xc3bf15f0f16d9559,JR,0,Red Robin Gourmet Burgers and Brews,117741457223217738029,1473128331746.0,1.0
positive,0x56c897d4e9ac007f:0x1cbb3cff83d5e64b,Philip Ruth,0,Fire Island Rustic Bakeshop,118239368368058020755,1436046758158.0,5.0
positive,0x56c897620f71e3f3:0xf1a707574f356bb0,Clever Dev,0,Alaska 4x4 Rentals,116254047099493737748,1596006483066.0,5.0
positive,0x56c8965d66fb4bf1:0xea1214246962e45c,Tammy Michaels-Jimenez,0,Subway,106398495570599721229,1532911180999.0,4.0
positive,0x56c897a4b1c668d9:0xbae988af0e86dd65,David Bich Jr.,0,Denali Dispensaries,108451604312121523758,1574127345075.0,5.0
positive,0x56c8e17dc7c89da3:0x43ce18356271b645,Karen Hinkler,0,White Spruce Trailer Sales,113056016491741178958,1555524126911.0,5.0
negative,0x513245695ba62007:0x9645e3f21fef84bd,Jomarie Kougl-Schut,0,Walmart Supercenter,106759849345820851283,1493059628441.0,1.0
positive,0x540c27080d87fa57:0xf1b11ec1ccb109ce,KM T,0,Totem Bight State Historical Park,104137543956763738834,1564850716816.0,5.0
neutral,0x56eac468452a3811:0x6ec1a4b6bc0b198,Ronald Jackson,0,Henry's Great Alaskan Restaurant,109690254481270900098,1474093949778.0,3.0
positive,0x56c8de1ef8b0be33:0x7dbf508f013d3487,Mary Walters,0,Sportsman's Warehouse,109923647226252043641,1571894139040.0,5.0
positive,0x51324d448d5a30c1:0xee06be6448b47a7,lynn troup,0,Sentry Hardware,117572147987670469082,1578270979043.0,4.0
positive,0x56c89a9f0e760871:0x41551d96dba29326,Rafael Marrero,0,Flattop Mountain Trail,115883440685297403031,1560285438984.0,5.0
positive,0x56c991b6e5773525:0x5ee0df4514f31911,Ammar Dohadwala,0,Grand View Cafe and RV Park,118063356196967248220,1530066351934.0,5.0
negative,0x56c897c63697ee39:0x419904ababbc740b,Loren Hovis,0,Walmart Supercenter,107796061914134779957,1525918242965.0,2.0
positive,0x56c89629d1c92095:0xa0e85510091791ca,Travis Eisch,0,Brown Bag Sandwich Co.,109537149940768957218,1506203871775.0,5.0
positive,0x56c8993e73f8aae1:0xee253298dd00a804,Faith Simpson,0,AK Smoke World | Vapor & Smoke Shop,117014584044318317394,1607578808018.0,5.0
positive,0x56c8de1bd46e2ae7:0x5f36c6b6c82f7173,Jeff Ames,0,Chaz Limited Collision Express,117844395323821042930,1513201396921.0,4.0
positive,0x56c8eb75601c793b:0xf38bdffdab2c3f1e,Kari T. Rayson,0,Pho And Thai Cuisine,116428863373232783030,1491152803727.0,4.0
positive,0x56c89a9f0e760871:0x41551d96dba29326,Paul Pelkey,0,Flattop Mountain Trail,117933807788818386623,1615063808138.0,4.0
positive,0x56c79c79e185b867:0x8e4139ae1e8025a0,Dean Barnes,0,Red's Burgers,114598231999135389197,1535988424039.0,5.0
negative,0x56cd41b721369a7f:0x209175ef68ae49aa,Aiden Cox,0,The Magic Bus,111440135261740728836,1582814120139.0,1.0
positive,0x56c8de1491b02321:0x81dc0e643e6d454b,Craig Rechin,0,Diamond Plated Automotive,114919482274106022131,1539800908957.0,5.0
positive,0x56c89428a884f819:0xf19121669c0db372,karlee I love your videos,0,Red Robin Gourmet Burgers and Brews,104964062860883525531,1581203240010.0,5.0
positive,0x56c897de9b1697c3:0x32164cf24dd3a50f,Audrey Russell,0,Sami's City Diner,106280629329883044072,1553633234946.0,4.0
positive,0x56c8eb74fcad2dff:0x84a6246ac488290,Gerald Tree,0,Alaska Tire Service,102882108965984575495,1603677131635.0,5.0
positive,0x56c899965def8a8b:0x8319a78794af5dbc,Andrea Gilbert,0,Fitspresso,116556532282765207368,1521418912975.0,5.0
